po_kpa,teor_de_fibra,comp_de_fibra,e_inicial_vazio_inicial,p_tensao_media,q_tensao_desviadora,e_indice_de_vazios,ea_deformacao_axial,ev_deformacao_volumetrica,deltaEa,deltaev,dq,dp
50,0.0,0.0,0.613,72.04561795963643,66.1368538789093,0.6915694057677414,0.1972408884462,-0.0487101089694615,0.015094965952515,-0.0007122736309509992,-2.706634425214588,-0.9022114750715389
50,0.0,0.0,0.613,50.0,0.0,0.613,0.0,0.0,-0.1972408884462,0.0487101089694615,-66.1368538789093,-22.04561795963643
50,0.0,0.0,0.613,54.455617681153036,13.3668530434591,0.6128265368939222,0.00100638284822694,0.000107540673327841,0.00100638284822694,0.000107540673327841,13.3668530434591,4.455617681153036
50,0.0,0.0,0.613,58.965442654586134,26.8963279637584,0.6113195761598712,0.00352233996879431,0.00104180027286346,0.0025159571205673704,0.000934259599535619,13.529474920299299,4.509824973433098
50,0.0,0.0,0.613,65.33311108077254,45.9993332423176,0.6109726499477156,0.00452872281702125,0.00125688161951914,0.0010063828482269398,0.00021508134665568007,19.1030052785592,6.367668426186405
50,0.0,0.0,0.613,73.9184517341287,71.7553552023861,0.6130867315530389,0.00805106278581556,-5.37703366639205e-05,0.0035223399687943097,-0.0013106519561830606,25.7560219600685,8.585340653356155
50,0.0,0.0,0.613,76.39413991224744,79.1824197367423,0.6157320439207254,0.0120765941787233,-0.0016937656049135,0.00402553139290774,-0.0016399952682495794,7.427064534356205,2.4756881781187445
50,0.0,0.0,0.613,81.89340742732716,95.6802222819815,0.6278961442344317,0.0251595712056736,-0.00923505532202835,0.013082977026950299,-0.007541289717114851,16.497802545239196,5.499267515079723
50,0.0,0.0,0.613,82.3342095683679,97.0026287051037,0.6370680059682957,0.0322042511432622,-0.0149212684242379,0.007044679937588599,-0.005686213102209549,1.322406423122203,0.44080214104073434
50,0.0,0.0,0.613,86.434053674469,109.302161023407,0.642185167597591,0.0417648882014182,-0.0180937182874092,0.009560637058156005,-0.003172449863171299,12.299532318303292,4.099844106101102
50,0.0,0.0,0.613,82.17649525634937,96.5294857690481,0.6489719116228853,0.0538414823801416,-0.022301247131361,0.0120765941787234,-0.004207528843951803,-12.772675254358901,-4.257558418119629
50,0.0,0.0,0.613,82.95189958140296,98.8556987442089,0.6540890732521806,0.0618925451659571,-0.0254736969945323,0.0080510627858155,-0.003172449863171299,2.3262129751608,0.7754043250535858
50,0.0,0.0,0.613,79.97987336320813,89.9396200896244,0.6607023541713971,0.0699436079517727,-0.0295736851651563,0.008051062785815591,-0.004099988170624,-8.916078654584496,-2.972026218194827
50,0.0,0.0,0.613,77.0064108691756,81.0192326075268,0.6643125550666414,0.0810138192822691,-0.031811875428792,0.011070211330496404,-0.0022381902636356976,-8.920387482097595,-2.973462494032532
50,0.0,0.0,0.613,78.7645519152598,86.2936557457794,0.6674023666436524,0.0895680734921981,-0.0337274436724441,0.008554254209929002,-0.0019155682436521049,5.274423138252601,1.758141046084205
50,0.0,0.0,0.613,76.82514326908253,80.4754298072476,0.6725195282729476,0.104160624791489,-0.0368998935356154,0.014592551299290907,-0.003172449863171299,-5.8182259385318105,-1.9394086461772702
50,0.0,0.0,0.613,74.44510355786356,73.3353106735907,0.6763140337183996,0.115734027546099,-0.0392523457646619,0.011573402754609996,-0.002352452229046495,-7.140119133656896,-2.38003971121897
50,0.0,0.0,0.613,78.91726015746137,86.7517804723841,0.6776366899022429,0.12177232463546,-0.0400723433987867,0.006038297089361003,-0.0008199976341248041,13.4164697987934,4.47215659959781
50,0.0,0.0,0.613,77.13338969899553,81.4001690969866,0.6814203539035653,0.129320195997162,-0.0424180743357503,0.0075478713617019855,-0.002345730936963601,-5.351611375397496,-1.7838704584658416
50,0.0,0.0,0.613,75.6515858756439,76.9547576269317,0.6845968970336151,0.142403173024113,-0.0443874129160664,0.01308297702695102,-0.001969338580316095,-4.445411470054907,-1.4818038233516262
50,0.0,0.0,0.613,75.0017998725976,75.0053996177928,0.685312432346186,0.148944661537588,-0.0448310181935437,0.006541488513474997,-0.0004436052774773047,-1.9493580091388907,-0.6497860030463016
50,0.0,0.0,0.613,73.58674971672464,70.7602491501739,0.6872422094013015,0.162027638564538,-0.0460274081843159,0.013082977026949993,-0.0011963899907721995,-4.245150467618899,-1.4150501558729616
50,0.0,0.0,0.613,70.73307704341373,62.1992311302412,0.6894538640037936,0.178129764136169,-0.0473985517692459,0.016102125571630987,-0.0013711435849299985,-8.561018019932703,-2.8536726733109106
50,0.0,0.0,0.613,74.1158113153029,72.3474339459087,0.6902452894252736,0.190709549739006,-0.0478892060913042,0.012579785602837013,-0.0004906543220582968,10.148202815667503,3.382734271889177
50,0.5,25.0,0.613,50.0,0.0,0.613,0.0,0.0,0.0,0.0,0.0,0.0
50,0.5,25.0,0.613,52.230923609547304,6.69277082864191,0.611945408831921,0.00100695057799135,0.000653807295771256,0.00100695057799135,0.000653807295771256,6.69277082864191,2.230923609547304
50,0.5,25.0,0.613,62.4675154033194,37.4025462099582,0.6115213979499098,0.00302085173397405,0.0009166782703597,0.0020139011559827,0.00026287097458844403,30.70977538131629,10.2365917937721
50,0.5,25.0,0.613,68.3075446932133,54.9226340796399,0.6104776788557285,0.0040278023119654,0.00156374528473125,0.00100695057799135,0.0006470670143715499,17.520087869681696,5.840029289893899
50,0.5,25.0,0.613,73.0341203086356,69.1023609259068,0.6108908176638419,0.0060417034679481,0.00130761459154252,0.0020139011559827,-0.00025613069318872997,14.179726846266895,4.726575615422291
50,0.5,25.0,0.613,75.53113913467416,76.5934174040225,0.6125759891179888,0.0080556046239308,0.000262870974588444,0.0020139011559827,-0.001044743616954076,7.491056478115709,2.4970188260385697
50,0.5,25.0,0.613,84.319479236331,102.958437708993,0.6148917408582036,0.0151042586698702,-0.00117280896354844,0.0070486540459393995,-0.001435679938136884,26.3650203049705,8.788340101656843
50,0.5,25.0,0.613,83.920739942387,101.762219827161,0.6226652736950749,0.0226563880048054,-0.00599211016433657,0.007552129334935199,-0.00481930120078813,-1.1962178818319984,-0.3987392939440042
50,0.5,25.0,0.613,86.74770032037367,110.243100961121,0.6266553248155389,0.0297050420507448,-0.00846579343802782,0.007048654045939403,-0.00247368327369125,8.480881133959997,2.8269603779866657
50,0.5,25.0,0.613,86.71021544007233,110.130646320217,0.6340157188442966,0.0357467455186929,-0.0130289639456272,0.006041703467948096,-0.004563170507599381,-0.11245464090400503,-0.03748488030133501
50,0.5,25.0,0.613,79.34140859483523,88.0242257845057,0.6407455325869866,0.0438023501426237,-0.0172011981320438,0.008055604623930804,-0.0041722341864165995,-22.106420535711294,-7.368806845237103
50,0.5,25.0,0.613,80.74138361543413,92.2241508463024,0.6434744231353148,0.0513544794775588,-0.0188930087633694,0.007552129334935098,-0.0016918106313255979,4.199925061796691,1.3999750205989017
50,0.5,25.0,0.613,81.52933829960723,94.5880148988217,0.6464207551615975,0.0578996582345026,-0.0207196250226891,0.006545178756943798,-0.0018266162593197008,2.363864052519304,0.7879546841731013
50,0.5,25.0,0.613,80.2479538246856,90.7438614740568,0.6483124960198012,0.064948312280442,-0.0218924339862376,0.0070486540459393995,-0.0011728089635485023,-3.8441534247648974,-1.2813844749216372
50,0.5,25.0,0.613,78.2650094287861,84.7950282863583,0.6508348171640727,0.0730039169043728,-0.0234561792709688,0.008055604623930804,-0.0015637452847311988,-5.948833187698497,-1.9829443958994943
50,0.5,25.0,0.613,75.74564702613773,77.2369410784132,0.6508348171640727,0.0790456203723209,-0.0234561792709688,0.006041703467948092,0.0,-7.558087207945107,-2.519362402648369
50,0.5,25.0,0.613,81.0929373954527,93.2788121863581,0.6525091165443219,0.0871012249962517,-0.0244941826065232,0.008055604623930804,-0.0010380033355543994,16.0418711079449,5.347290369314962
50,0.5,25.0,0.613,77.87952534231637,83.6385760269491,0.6552488791665478,0.0941498790421912,-0.0261927335192485,0.007048654045939504,-0.0016985509127253016,-9.640236159409,-3.2134120531363237
50,0.5,25.0,0.613,76.36222014043614,79.0866604213084,0.6556620179746612,0.101198533088131,-0.0264488642124372,0.007048654045939795,-0.00025613069318869766,-4.551915605640701,-1.5173052018802338
50,0.5,25.0,0.613,76.44168865513593,79.3250659654078,0.6571406200247514,0.108750662423066,-0.0273655424827969,0.007552129334935001,-0.0009166782703597005,0.2384055440994075,0.07946851469979777
50,0.5,25.0,0.613,76.23707430610443,78.7112229183133,0.6565100397386835,0.116806267046997,-0.0269746061616141,0.008055604623930998,0.00039093632118280056,-0.6138430470945053,-0.20461434903150177
50,0.5,25.0,0.613,77.2325834268087,81.6977502804261,0.6584017805968873,0.123854921092936,-0.0281474151251626,0.007048654045939004,-0.0011728089635485023,2.9865273621128097,0.9955091207042699
50,0.5,25.0,0.613,73.19715333780226,69.5914600134068,0.6590323608829551,0.132414001005862,-0.0285383514463454,0.00855907991292601,-0.00039093632118280056,-12.106290267019304,-4.035430089006439
50,0.5,25.0,0.613,76.05716039567794,78.1714811870338,0.6590323608829551,0.140973080918789,-0.0285383514463454,0.008559079912926981,0.0,8.580021173627003,2.860007057875677
50,0.5,25.0,0.613,74.28399265434997,72.8519779630499,0.659662941169023,0.14902868554272,-0.0289292877675282,0.008055604623931012,-0.0003909363211827971,-5.319503223983901,-1.773167741327967
50,0.5,25.0,0.613,73.45443808682806,70.3633142604842,0.6600760799771364,0.158091240744642,-0.0291854184607169,0.009062555201922007,-0.00025613069318870113,-2.4886637025657024,-0.8295545675219103
50,0.5,25.0,0.613,76.15577946717474,78.4673384015242,0.6600760799771364,0.166650320657568,-0.0291854184607169,0.008559079912925982,0.0,8.10402414104,2.701341380346676
50,0.5,25.0,0.613,73.79463671807893,71.3839101542368,0.6621852623132944,0.175209400570495,-0.0304930330522594,0.008559079912927009,-0.001307614591542501,-7.083428247287401,-2.361142749095805
50,0.5,25.0,0.613,74.41833628744664,73.2550088623399,0.6611306711452154,0.184775431061413,-0.0298392257564882,0.009566030490918004,0.000653807295771202,1.871098708103105,0.6236995693677017
50,0.5,25.0,0.613,77.22346165050597,81.6703849515179,0.6625984011214079,0.194844936841326,-0.0307491637454482,0.010069505779913002,-0.0009099379889600002,8.415376089177997,2.8051253630593322
50,0.5,25.0,0.613,73.65625741338317,70.9687722401495,0.663022412003419,0.198872739153291,-0.0310120347200366,0.004027802311965006,-0.0002628709745884014,-10.701612711368398,-3.5672042371227946
50,0.5,25.0,0.613,50.0,0.0,0.613,0.0,0.0,-0.198872739153291,0.0310120347200366,-70.9687722401495,-23.656257413383173
50,0.5,25.0,0.613,56.487592920443035,19.4627787613291,0.6120800530986653,0.0,0.000570332858855997,0.0,0.000570332858855997,19.4627787613291,6.487592920443035
50,0.5,25.0,0.613,68.10219560381836,54.3065868114551,0.6117337201475745,0.00201207693476743,0.000785046405719432,0.00201207693476743,0.00021471354686343502,34.843808050126,11.614602683375324
50,0.5,25.0,0.613,71.75218206979443,65.2565462093833,0.6116471369098019,0.00301811540215122,0.000838724792435289,0.00100603846738379,5.3678386715857074e-05,10.949959397928204,3.6499864659760703
50,0.5,25.0,0.613,83.86851983982766,101.605559519483,0.6144827379468571,0.0125754808422968,-0.000919242372509077,0.00955736544014558,-0.001757967164944366,36.34901331009969,12.116337770033226
50,0.5,25.0,0.613,80.72259585794214,92.1677875738264,0.6116038452909155,0.00653925003799432,0.000865563985793217,-0.00603623080430248,0.001784806358302294,-9.437771945656593,-3.1459239818855167
50,0.5,25.0,0.613,81.62132227691167,94.863966830735,0.6131731664755453,0.0100603846738374,-0.000107356773431717,0.003521134635843079,-0.000972920759224934,2.696179256908593,0.898726418969531
50,0.5,25.0,0.613,83.86851983982766,101.605559519483,0.6144827379468571,0.0125754808422968,-0.000919242372509077,0.0025150961684594006,-0.00081188559907736,6.741592688748,2.2471975629159857
50,0.5,25.0,0.613,87.49229764893967,112.476892946819,0.6182707545994118,0.019617750113983,-0.00326767179132789,0.0070422692716862,-0.002348429418818813,10.871333427336012,3.6237778091120134
50,0.5,25.0,0.613,87.69550682948466,113.086520488454,0.6234549259610511,0.0291751155541285,-0.00648166519593991,0.009557365440145502,-0.00321399340461202,0.6096275416349926,0.20320918054498804
50,0.5,25.0,0.613,95.57377086839432,136.721312605183,0.6267342660916914,0.0367204040595066,-0.00851473409280305,0.007545288505378098,-0.002033068896863139,23.63479211672899,7.878264038909663
50,0.5,25.0,0.613,94.74970951901332,134.24912855704,0.6315721045022398,0.0422536156301171,-0.0115140139505516,0.0055332115706104995,-0.00299927985774855,-2.472184048142992,-0.8240613493809974
50,0.5,25.0,0.613,91.83380330984834,125.501409929545,0.6362800680561294,0.0492958849018033,-0.0144327762282265,0.007042269271686198,-0.0029187622776749005,-8.74771862749499,-2.915906209164987
50,0.5,25.0,0.613,93.18052858084468,129.541585742534,0.640641698658928,0.0553321157061058,-0.0171368249590378,0.006036230804302503,-0.002704048730811299,4.0401758129890055,1.3467252709963446
50,0.5,25.0,0.613,93.26426582724699,129.792797481741,0.6439102158848466,0.0618713657441001,-0.0191631840575615,0.006539250037994299,-0.0020263590985237015,0.2512117392069797,0.08373724640230762
50,0.5,25.0,0.613,94.66039375120965,133.981181253629,0.6473951912051971,0.0674045773147107,-0.0213237391228748,0.005533211570610597,-0.002160555065313298,4.188383771887999,1.3961279239626663
50,0.5,25.0,0.613,88.14064980393533,114.421949411806,0.6508476978113825,0.073943827352705,-0.0234641647931696,0.006539250037994299,-0.0021404256702948,-19.559231841822992,-6.519743947274321
50,0.5,25.0,0.613,85.63070290482966,106.892108714489,0.6535426010870572,0.0804830773906993,-0.0251349045797007,0.0065392500379943125,-0.0016707397865311016,-7.529840697316999,-2.509946899105671
50,0.5,25.0,0.613,86.84998051022066,110.549941530662,0.6554582552227778,0.0930585582329961,-0.0263225388857891,0.012575480842296788,-0.001187634306088401,3.6578328161729985,1.2192776053909995
50,0.5,25.0,0.613,87.23894967170668,111.71684901512,0.6571682741687882,0.0950706351677635,-0.0273826870234273,0.002012076934767404,-0.0010601481376381998,1.166907484458008,0.3889691614860169
50,0.5,25.0,0.613,85.05737751410567,105.172132542317,0.6583804394976058,0.105634039075293,-0.0281341844374494,0.010563403907529495,-0.0007514974140220981,-6.544716472803003,-2.1815721576010105
50,0.5,25.0,0.613,83.16308889842006,99.4892666952602,0.6596467193500313,0.112173289113287,-0.0289192308431688,0.006539250037994007,-0.0007850464057194001,-5.682865847056803,-1.8942886156856105
50,0.5,25.0,0.613,79.54759089483254,88.6427726844976,0.6608697075835703,0.118712539151281,-0.0296774380555303,0.006539250037993993,-0.0007582072123615002,-10.846494010762598,-3.6154980035875184
50,0.5,25.0,0.613,86.36481672848433,109.094450185453,0.6608697075835703,0.122736693020816,-0.0296774380555303,0.004024153869535002,0.0,20.451677500955398,6.81722583365179
50,0.5,25.0,0.613,79.7709126843535,89.3127380530605,0.6622658622926548,0.129275943058811,-0.0305430020413235,0.0065392500379949925,-0.0008655639857932003,-19.7817121323925,-6.593904044130824
50,0.5,25.0,0.613,80.56232580324897,91.6869774097469,0.6627420701004045,0.135815193096805,-0.0308382331682607,0.006539250037994021,-0.0002952311269372003,2.3742393566864024,0.7914131188954627
50,0.5,25.0,0.613,82.15037602896001,96.45112808688,0.6637486002395118,0.151911808574945,-0.0314622444138325,0.01609661547813998,-0.0006240112455718032,4.764150677133102,1.5880502257110436
50,0.5,25.0,0.613,80.97989420583373,92.9396826175012,0.6648741823305567,0.168008424053085,-0.0321600634411387,0.01609661547814001,-0.0006978190273061943,-3.511445469378799,-1.1704818231262806
50,0.5,25.0,0.613,80.32454540941973,90.9736362282592,0.6659672957074367,0.184608058764917,-0.0328377530734264,0.016599634711832012,-0.0006776896322877035,-1.9660463892420097,-0.6553487964140032
50,0.5,25.0,0.613,81.06111772667803,93.1833531800341,0.6671469923220896,0.202213731944132,-0.03356912109243,0.017605673179214992,-0.0007313680190036004,2.209716951774908,0.7365723172583074
50,0.5,51.0,0.613,50.0,0.0,0.613,0.0,0.0,0.0,0.0,0.0,0.0
50,0.5,51.0,0.613,55.45059020791417,16.3517706237425,0.613,0.000503018108651912,0.0,0.000503018108651912,0.0,16.3517706237425,5.450590207914168
50,0.5,51.0,0.613,69.95891353922477,59.8767406176743,0.6134653796987068,0.00201207243460765,-0.000288518102112147,0.0015090543259557378,-0.000288518102112147,43.524969993931805,14.5083233313106
50,0.5,51.0,0.613,80.79079243464903,92.3723773039471,0.611246709042081,0.00301810865191147,0.00108697517539925,0.00100603621730382,0.001375493277511397,32.4956366862728,10.831878895424268
50,0.5,51.0,0.613,91.34938385188232,124.048151555647,0.6088332282790196,0.00402414486921529,0.00258324347239946,0.0010060362173038204,0.00149626829700021,31.67577425169989,10.558591417233288
50,0.5,51.0,0.613,100.30474970018565,150.914249100557,0.6127294304077285,0.00905432595573441,0.000167743082623342,0.00503018108651912,-0.002415500389776118,26.86609754490999,8.95536584830333
50,0.5,51.0,0.613,112.34636178773599,187.039085363208,0.6180109488488672,0.017102615694165,-0.00310660189018429,0.008048289738430591,-0.003274344972807632,36.124836262651,12.041612087550334
50,0.5,51.0,0.613,113.91575952436366,191.747278573091,0.6223725306762831,0.0246478873239437,-0.00581062038207255,0.007545271629778697,-0.0027040184918882596,4.708193209883007,1.5693977366276783
50,0.5,51.0,0.613,118.313305245444,204.939915736332,0.6283034161388732,0.0311871227364185,-0.0094875487531762,0.006539235412474802,-0.0036769283711036507,13.192637163241017,4.397545721080334
50,0.5,51.0,0.613,122.61438258125433,217.843147743763,0.6336823396332296,0.0387323943661972,-0.0128222812357282,0.007545271629778701,-0.003334732482552,12.903232007431,4.301077335810334
50,0.5,51.0,0.613,121.47534069276433,214.426022078293,0.6398946174717822,0.045774647887324,-0.0166736624127602,0.0070422535211268,-0.0038513811770319994,-3.4171256654700244,-1.1390418884899987
50,0.5,51.0,0.613,113.228283157622,189.684849472866,0.6428600602030773,0.0523138832997988,-0.018512126598312,0.006539235412474802,-0.001838464185551801,-24.741172605426982,-8.247057535142332
50,0.5,51.0,0.613,119.09966235903266,207.298987077098,0.6455549333421009,0.0588531187122736,-0.0201828477012405,0.006539235412474795,-0.001670721102928499,17.614137604231985,5.871379201410662
50,0.5,51.0,0.613,118.86023410289,206.58070230867,0.6478710090519445,0.0658953722334004,-0.0216187284884963,0.007042253521126807,-0.0014358807872557992,-0.718284768427992,-0.23942825614265928
50,0.5,51.0,0.613,115.66720736361734,197.001622090852,0.650652464460495,0.073943661971831,-0.0233431273778642,0.008048289738430595,-0.0017243988893679008,-9.579080217817989,-3.1930267392726677
50,0.5,51.0,0.613,118.82240994855434,206.467229845663,0.6527845528475941,0.0819919517102616,-0.0246649428689362,0.008048289738430608,-0.0013218154910719995,9.465607754811003,3.155202584937001
50,0.5,51.0,0.613,116.28660116336333,198.85980349009,0.6549166412346931,0.0905432595573441,-0.0259867583600081,0.008551307847082495,-0.001321815491071899,-7.607426355573011,-2.5358087851910085
50,0.5,51.0,0.613,115.95808463738666,197.87425391216,0.6571353118913189,0.0995975855130785,-0.0273622516375195,0.009054325955734396,-0.0013754932775114012,-0.9855495779300156,-0.32851652597666714
50,0.5,51.0,0.613,113.53367678801632,190.601030364049,0.6601981596758317,0.107645875251509,-0.0292611033328157,0.008048289738430497,-0.001898851695296199,-7.273223548110991,-2.42440784937034
50,0.5,51.0,0.613,116.41566252610967,199.246987578329,0.6629796150843823,0.116197183098592,-0.0309855022221837,0.008551307847083009,-0.0017243988893680014,8.645957214280003,2.8819857380933485
50,0.5,51.0,0.613,114.11335768723767,192.340073061713,0.665577083170188,0.125251509054326,-0.0325958358153677,0.009054325955733994,-0.0016103335931840004,-6.906914516615984,-2.302304838872004
50,0.5,51.0,0.613,114.89557104247567,194.686713127427,0.6688239182774455,0.135311871227364,-0.0346087528068478,0.01006036217303799,-0.002012916991480103,2.3466400657139843,0.7822133552379995
50,0.5,51.0,0.613,114.13918406601067,192.417552198032,0.6698412599443861,0.144869215291751,-0.0352394667975116,0.009557344064387019,-0.000630713990663799,-2.2691609293949853,-0.7563869764649951
50,0.5,51.0,0.613,113.35540216989133,190.066206509674,0.671605373685996,0.154426559356137,-0.0363331516962158,0.009557344064385992,-0.0010936848987041989,-2.351345688358009,-0.7837818961193364
50,0.5,51.0,0.613,114.255402301393,192.766206904179,0.6726227153529368,0.164486921529175,-0.0369638656868796,0.01006036217303799,-0.000630713990663799,2.700000394504997,0.9000001315016704
50,0.5,51.0,0.613,113.33498550074566,190.004956502237,0.6739214493958396,0.174547283702213,-0.0377690324834716,0.010060362173038018,-0.0008051667965919967,-2.761250401941993,-0.9204168006473452
50,0.5,51.0,0.613,110.612856002308,181.838568006924,0.6746682214705089,0.184607645875252,-0.038232003391512,0.01006036217303899,-0.00046297090804039986,-8.166388495313015,-2.7221294984376527
50,0.5,51.0,0.613,111.55630144642765,184.668904339283,0.6758695504601941,0.195674044265594,-0.0389767826783597,0.011066398390342014,-0.0007447792868477063,2.8303363323589963,0.9434454441196465
50,0.5,51.0,0.613,111.67041955329799,185.011258659894,0.6767029048043901,0.20271629778672,-0.0394934313728395,0.007042253521126002,-0.0005166486944797946,0.34235432061100823,0.11411810687033608
50,0.5,51.0,0.613,50.0,0.0,0.613,0.0,0.0,-0.20271629778672,0.0394934313728395,-185.011258659894,-61.67041955329799
50,0.5,51.0,0.613,68.29931479494556,54.8979443848367,0.6121661515340292,0.00301846645623164,0.000516955031599997,0.00301846645623164,0.000516955031599997,54.8979443848367,18.29931479494556
50,0.5,51.0,0.613,79.40501350218906,88.2150405065672,0.6109532810380717,0.005533855169758,0.00126888962301817,0.00251538871352636,0.0007519345914181731,33.31709612173051,11.105698707243505
50,0.5,51.0,0.613,98.37369362304167,145.121080869125,0.6117004958971883,0.0105646325968107,0.000805644205090904,0.005030777427052701,-0.0004632454179272661,56.90604036255779,18.96868012085261
50,0.5,51.0,0.613,96.88869918609299,140.666097558279,0.6127184407777242,0.0130800213103371,0.000174556244436361,0.0025153887135263998,-0.000631087960654543,-4.454983310845989,-1.484994436948682
50,0.5,51.0,0.613,102.543537184612,157.630611553836,0.6155990082056233,0.0186138764800951,-0.00161128841018181,0.005533855169758,-0.0017858446546181708,16.964513995556985,5.654837998519014
50,0.5,51.0,0.613,112.12689040445301,186.380671213359,0.6190318648772173,0.0251538871352637,-0.00373953185196362,0.006540010655168599,-0.00212824344178181,28.750059659523004,9.583353219841001
50,0.5,51.0,0.613,112.05786883735334,186.17360651206,0.6224538923479546,0.0306877423050217,-0.00586106159203633,0.005533855169758,-0.0021215297400727106,-0.20706470129900367,-0.06902156709966789
50,0.5,51.0,0.613,113.36250796537766,190.087523896133,0.6295037021057077,0.0377308307028955,-0.0102316814046545,0.007043088397873799,-0.00437061981261817,3.9139173840730166,1.30463912802432
50,0.5,51.0,0.613,115.62366836071133,196.871005082134,0.6347017185169542,0.049804696527822,-0.0134542582250181,0.012073865824926498,-0.0032225768203635995,6.783481186000984,2.2611603953336754
50,0.5,51.0,0.613,112.16110511391366,186.483315341741,0.6376689195517075,0.0563447071829906,-0.015293812493309,0.006540010655168606,-0.0018395542682909,-10.387689740393,-3.4625632467976715
50,0.5,51.0,0.613,108.57824107768835,175.734723233065,0.6405494869796066,0.0618785623527486,-0.0170796571479272,0.005533855169757997,-0.0017858446546182,-10.748592108675979,-3.582864036225317
50,0.5,51.0,0.613,114.721522243843,194.164566731529,0.6431484951852298,0.0689216507506224,-0.018690945558109,0.007043088397873799,-0.0016112884101818006,18.42984349846398,6.143281166154651
50,0.5,51.0,0.613,110.63127289779399,181.893818693382,0.6456500405831422,0.0764678168912015,-0.020241810652909,0.007546166140579097,-0.0015508650947999997,-12.27074803814699,-4.090249346049006
50,0.5,51.0,0.613,113.41218887763833,190.236566632915,0.6489854344470254,0.0845170607744859,-0.022309630779309,0.008049243883284402,-0.0020678201263999996,8.342747939532984,2.7809159798443375
50,0.5,51.0,0.613,106.12843424447234,168.385302733417,0.653533698806866,0.0915601491723597,-0.0251293854971271,0.007043088397873806,-0.002819754717818101,-21.85126389949798,-7.283754633165984
