po_kpa,teor_de_fibra,comp_de_fibra,e_inicial_vazio_inicial,p_tensao_media,q_tensao_desviadora,e_indice_de_vazios,ea_deformacao_axial,ev_deformacao_volumetrica,deltaEa,deltaev,dq,dp
50,0.0,51.0,0.6059999999999999,51.3742456359102,4.122736907730598,0.60573874889708,0.000232405424107,0.000162683796875,2.416591022332576e-05,1.691613715631686e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,51.51888403990022,4.556652119700665,0.6057116623667436,0.0002565033935708,0.0001795523754997,2.409796946387305e-05,1.6868578624670816e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,51.66352244389024,4.990567331670732,0.6056846522304196,0.0002805338032257,0.0001963736622581,2.4030409654805112e-05,1.682128675841463e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,51.808160847880266,5.424482543640799,0.6056577180596758,0.0003044970308266,0.0002131479215788,2.3963227600934197e-05,1.677425932066878e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,51.95279925187029,5.858397755610866,0.6056308594296704,0.0003283934509694,0.0002298754156787,2.389642014285836e-05,1.6727494099960752e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,52.09743765586031,6.2923129675809335,0.6056040759191117,0.0003522234351257,0.0002465564045881,2.382998415630648e-05,1.668098890939996e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,52.24207605985033,6.726228179551001,0.6055773671102191,0.0003759873516773,0.0002631911461743,2.376391655158213e-05,1.6634741586129382e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,52.38671446384036,7.160143391521068,0.6055507325886846,0.0003996855659505,0.0002797798961655,2.369821427315196e-05,1.6588749991191924e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,52.53135286783038,7.594058603491135,0.6055241719436335,0.0004233184402498,0.000296322908175,2.3632874299286065e-05,1.654301200953507e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,52.6759912718204,8.027973815461202,0.6054976847675875,0.0004468863338911,0.0003128204337239,2.3567893641335085e-05,1.6497525548908674e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,52.82062967581042,8.461889027431269,0.6054712706564265,0.0004703896032347,0.0003292727222645,2.3503269343613515e-05,1.645228854056126e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,52.965268079800445,8.895804239401336,0.6054449292093527,0.0004938286017173,0.0003456800212023,2.3438998482596112e-05,1.6407298937861086e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,53.10990648379047,9.329719451371403,0.6054186600288538,0.000517203679884,0.000362042575919,2.3375078166719475e-05,1.6362554716715396e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,53.25454488778049,9.76363466334147,0.6053924627206673,0.0005405151854199,0.0003783606297942,2.3311505535913296e-05,1.6318053875159625e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,53.39918329177051,10.197549875311536,0.605366336893745,0.000563763463181,0.000394634424227,2.324827776108943e-05,1.6273794432808517e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,53.543821695760535,10.631465087281605,0.6053402821602187,0.0005869488552248,0.0004108641986576,2.318539204373038e-05,1.6229774430583338e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,53.68846009975056,11.065380299251672,0.6053142981353652,0.0006100717008404,0.0004270501905886,2.3122845615664825e-05,1.6185991930992526e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,53.83309850374058,11.49929551122174,0.6052883844375727,0.0006331323365788,0.0004431926356055,2.306063573834433e-05,1.6142445016890928e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,53.9777369077306,11.933210723191806,0.6052625406883076,0.0006561310962815,0.0004592917673974,2.2998759702674777e-05,1.6099131791898463e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,54.122375311720624,12.367125935161871,0.6052367665120812,0.00067906831111,0.0004753478177774,2.293721482857897e-05,1.6056050379989104e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,54.26701371571065,12.80104114713194,0.605211061536417,0.0007019443095746,0.0004913610167026,2.2875998464608844e-05,1.6013198925217767e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,54.41165211970067,13.234956359102007,0.6051854253918187,0.0007247594175622,0.0005073315922939,2.2815107987516096e-05,1.597057559130945e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,54.55629052369069,13.668871571072074,0.6051598577117392,0.000747513958364,0.0005232597708551,2.275454080182785e-05,1.5928178561247183e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,54.70092892768072,14.10278678304214,0.6051343581325479,0.0007702082527037,0.000539145776893,2.269429433974959e-05,1.5886006037829636e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,54.845567331670736,14.536701995012208,0.6051089262935012,0.0007928426187642,0.0005549898331353,2.263436606042763e-05,1.5844056242290982e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,54.99020573566076,14.970617206982276,0.6050835618367114,0.000815417372214,0.0005707921605501,2.2574753449859284e-05,1.5802327414857578e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,55.13484413965078,15.404532418952344,0.6050582644071165,0.0008379328262345,0.0005865529783645,2.2515454020488384e-05,1.576081781433662e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,55.2794825436408,15.83844763092241,0.605033033652451,0.0008603892915453,0.000602272504082,2.2456465310754357e-05,1.5719525717566027e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,55.424120947630826,16.272362842892477,0.6050078692232164,0.0008827870764301,0.0006179509535014,2.239778488483373e-05,1.567844941941757e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,55.56875935162085,16.706278054862544,0.6049827707726523,0.0009051264867624,0.0006335885407341,2.2339410332338004e-05,1.5637587232662114e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,55.71339775561087,17.14019326683261,0.6049577379567079,0.0009274078260304,0.0006491854782217,2.228133926792178e-05,1.5596937487557627e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,55.85803615960089,17.57410847880268,0.6049327704340139,0.0009496313953613,0.0006647419767534,2.2223569330990915e-05,1.5556498531713644e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,56.00267456359092,18.008023690772745,0.6049078678658548,0.0009717974935467,0.0006802582454831,2.216609818531817e-05,1.5516268729680142e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,56.14731296758094,18.44193890274281,0.604883029916141,0.0009939064170656,0.0006957344919463,2.210892351889554e-05,1.5476246463226183e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,56.29195137157096,18.87585411471288,0.6048582562513822,0.0010159584601089,0.0007111709220767,2.205204304337534e-05,1.543643013037562e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,56.43658977556098,19.309769326682947,0.6048335465406609,0.0010379539146029,0.0007265677402225,2.1995454493974487e-05,1.539681814582397e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,56.581228179551005,19.743684538653014,0.6048089004556054,0.001059893070232,0.0007419251491629,2.193915562906097e-05,1.5357408940388953e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,56.72586658354103,20.17759975062308,0.6047843176703644,0.0010817762144619,0.0007572433501237,2.1883144229882263e-05,1.5318200960874194e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,56.87050498753105,20.611514962593148,0.6047597978615804,0.0011036036325623,0.0007725225427941,2.182741810043392e-05,1.527919267034917e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,57.01514339152107,21.04543017456321,0.6047353407083653,0.0011253756076291,0.0007877629253409,2.1771975066780863e-05,1.5240382546768266e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,57.15978179551109,21.47934538653328,0.6047109458922748,0.0011470924206063,0.0008029646944249,2.1716812977208302e-05,1.5201769084080444e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,57.30442019950112,21.91326059850335,0.6046866130972839,0.0011687543503079,0.0008181280452161,2.166192970164257e-05,1.5163350791124776e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,57.44905860349114,22.347175810473416,0.6046623420097619,0.0011903616734395,0.0008332531714083,2.160732313162485e-05,1.512512619218718e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,57.59369700748116,22.781091022443483,0.6046381323184493,0.0012119146646192,0.000848340265234,2.155299117968996e-05,1.5087093825756842e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,57.73833541147118,23.21500623441355,0.6046139837144331,0.0012334135963988,0.0008633895174796,2.149893177953309e-05,1.5049252245636648e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,57.882973815461206,23.648921446383618,0.6045898958911233,0.0012548587392842,0.0008784011174995,2.144514288544082e-05,1.5011600019837847e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,58.02761221945123,24.082836658353685,0.6045658685442306,0.0012762503617563,0.0008933752532299,2.1391622472046075e-05,1.497413573044496e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,58.17225062344125,24.516751870323752,0.6045419013717421,0.0012975887302905,0.000908312111204,2.133836853427501e-05,1.4936857974032973e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,58.31688902743127,24.95066708229382,0.6045179940739001,0.0013188741093774,0.0009232118765648,2.1285379086878e-05,1.4899765360839342e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,58.461527431421295,25.38458229426389,0.6044941463531783,0.0013401067615417,0.0009380747330798,2.123265216433245e-05,1.4862856515043496e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,58.60616583541132,25.818497506233957,0.604470357914261,0.0013612869473623,0.0009529008631542,2.1180185820520846e-05,1.482613007435375e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,58.75080423940134,26.25241271820402,0.60444662846402,0.0013824149254908,0.0009676904478442,2.1127978128547036e-05,1.478958469000992e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,58.89544264339136,26.686327930174087,0.6044229577114943,0.0014034909526712,0.0009824436668704,2.107602718037088e-05,1.4753219026231558e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,59.040081047381385,27.120243142144155,0.604399345367868,0.001424515283758,0.0009971606986312,2.1024331086816943e-05,1.4717031760774378e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,59.18471945137141,27.55415835411422,0.6043757911464493,0.0014454881717351,0.0010118417202152,2.097288797707508e-05,1.4681021583963462e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,59.32935785536143,27.98807356608429,0.6043522947626503,0.0014664098677337,0.0010264869074143,2.0921695998667254e-05,1.4645187199109924e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,59.47399625935145,28.42198877805436,0.6043288559339659,0.0014872806210508,0.0010410964347362,2.0870753317093907e-05,1.46095273219609e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,59.618634663341474,28.855903990024423,0.6043054743799536,0.0015081006791666,0.0010556704754174,2.0820058115804656e-05,1.4574040681115648e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,59.7632730673315,29.28981920199449,0.6042821498222142,0.0015288702877623,0.0010702092014343,2.0769608595662707e-05,1.45387260169212e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,59.90791147132152,29.72373441396456,0.6042588819843706,0.0015495896907375,0.0010847127835169,2.071940297515432e-05,1.4503582082580832e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,60.05254987531154,30.157649625934624,0.6042356705920495,0.0015702591302273,0.0010991813911598,2.0669439489811366e-05,1.4468607642911368e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,60.19718827930157,30.59156483790469,0.6042125153728619,0.0015908788466194,0.0011136151926343,2.061971639210052e-05,1.4433801474482812e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,60.34182668329159,31.02548004987476,0.6041894160563834,0.0016114490785708,0.0011280143550003,2.0570231951405705e-05,1.439916236603599e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,60.48646508728161,31.459395261844826,0.6041663723741362,0.0016319700630243,0.0011423790441178,2.0520984453553185e-05,1.4364689117515657e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,60.63110349127163,31.893310473814893,0.6041433840595696,0.0016524420352252,0.0011567094246584,2.047197220084217e-05,1.433038054062582e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,60.77574189526165,32.32722568578496,0.6041204508480424,0.0016728652287368,0.0011710056601166,2.0423193511667943e-05,1.4296235458139328e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,60.92038029925168,32.76114089775503,0.6040975724768043,0.0016932398754573,0.0011852679128209,2.03746467205123e-05,1.42622527043155e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,61.0650187032417,33.195056109725094,0.6040747486849776,0.001713566205635,0.0011994963439452,2.032633017761483e-05,1.4228431124348273e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,61.20965710723172,33.62897132169516,0.6040519792135404,0.0017338444478837,0.0012136911135193,2.027824224873657e-05,1.4194769574090577e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,61.35429551122174,34.06288653366523,0.6040292638053082,0.0017540748291989,0.0012278523804399,2.0230381315205093e-05,1.4161266920610562e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,61.498933915211765,34.496801745635295,0.6040066022049169,0.0017742575749724,0.0012419803024814,2.018274577354588e-05,1.4127922041500722e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,61.64357231920179,34.93071695760536,0.6039839941588057,0.0017943929090077,0.0012560750363062,2.0135334035297157e-05,1.4094733824741076e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,61.78821072319181,35.36463216957543,0.6039614394152002,0.0018144810535347,0.001270136737475,2.0088144526923332e-05,1.4061701168839678e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,61.93284912718183,35.7985473815455,0.6039389377240956,0.0018345222292243,0.0012841655604577,2.0041175689635088e-05,1.4028822982696011e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,62.077487531171855,36.23246259351557,0.6039164888372397,0.0018545166552035,0.0012981616586432,1.999442597921193e-05,1.3996098185463726e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,62.22212593516188,36.66637780548563,0.6038940925081175,0.0018744645490692,0.0013121251843492,1.9947893865689776e-05,1.396352570599878e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,62.3667643391519,37.1002930174557,0.6038717484919345,0.0018943661269026,0.0013260562888326,1.990157783341535e-05,1.3931104483414771e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,62.51140274314192,37.534208229425765,0.6038494565456005,0.0019142216032834,0.0013399551222991,1.985547638073959e-05,1.389883346653107e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,62.65604114713194,37.96812344139583,0.6038272164277145,0.0019340311913033,0.001353821833913,1.9809588019890348e-05,1.3866711613873478e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,62.800679551121966,38.4020386533659,0.6038050278985483,0.0019537951025802,0.0013676565718068,1.9763911276899545e-05,1.383473789381539e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,62.94531795511199,38.835953865335966,0.6037828907200316,0.0019735135472714,0.0013814594830907,1.9718444691247967e-05,1.3802911283886284e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,63.08995635910201,39.26986907730603,0.6037608046557368,0.0019931867340872,0.0013952307138618,1.967318681584361e-05,1.3771230771050802e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,63.23459476309203,39.7037842892761,0.6037387694708636,0.0020128148703042,0.0014089704092136,1.9628136216945976e-05,1.3739695351847525e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,63.379233167082056,40.13769950124617,0.6037167849322242,0.002032398161778,0.0014226787132453,1.958329147382348e-05,1.3708304031699418e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,63.52387157107208,40.57161471321624,0.6036948508082292,0.0020519368129567,0.0014363557690704,1.9538651178681657e-05,1.367705582505348e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,63.6685099750621,41.0055299251863,0.6036729668688716,0.0020714310268933,0.001450001718826,1.9494213936647582e-05,1.364594975565808e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,63.81314837905212,41.43944513715637,0.6036511328857141,0.0020908810052587,0.0014636167036817,1.944997836537867e-05,1.3614984855734842e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,63.95778678304215,41.87336034912644,0.6036293486318736,0.0021102869483539,0.0014772008638484,1.940594309518496e-05,1.3584160166671888e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,64.10242518703217,42.3072755610965,0.6036076138820077,0.0021296490551225,0.0014907543385865,1.9362106768598068e-05,1.3553474738055855e-05,0.4339152119700671,0.1446384039900223
50,0.0,51.0,0.6059999999999999,64.2470635910222,42.74119077306659,0.6035859284123009,0.002148967523163,0.0015042772662148,1.9318468040496924e-05,1.3522927628365584e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,64.39170199501223,43.17510598503668,0.6035642920004505,0.0021682425487408,0.0015177697841193,1.927502557781333e-05,1.3492517904419802e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,64.53634039900226,43.60902119700677,0.6035427044256529,0.0021874743268003,0.0015312320287609,1.9231778059528023e-05,1.3462244641655132e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,64.68097880299229,44.04293640897686,0.6035211654685908,0.0022066630509767,0.0015446641356843,1.9188724176331592e-05,1.343210692343502e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,64.82561720698232,44.47685162094695,0.6034996749114192,0.0022258089136073,0.0015580662395258,1.9145862630665176e-05,1.340210384146649e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,64.97025561097234,44.91076683291704,0.6034782325377528,0.0022449121057439,0.0015714384740213,1.910319213652579e-05,1.3372234495525204e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,65.11489401496237,45.34468204488712,0.6034568381326524,0.0022639728171633,0.0015847809720149,1.9060711419419465e-05,1.3342497993593366e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,65.2595324189524,45.77859725685721,0.6034354914826128,0.0022829912363793,0.0015980938654661,1.9018419216026466e-05,1.3312893451170602e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,65.40417082294243,46.2125124688273,0.6034141923755492,0.0023019675506537,0.0016113772854582,1.8976314274389477e-05,1.328341999210468e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,65.54880922693246,46.64642768079739,0.6033929406007856,0.0023209019460071,0.0016246313622056,1.893439535339929e-05,1.3254076747347064e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,65.69344763092249,47.08034289276748,0.6033717359490416,0.0023397946072302,0.0016378562250618,1.8892661223118317e-05,1.322486285619995e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,65.83808603491252,47.51425810473757,0.6033505782124204,0.0023586457178944,0.0016510520025267,1.88511106642285e-05,1.319577746493306e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,65.98272443890255,47.94817331670765,0.6033294671843967,0.0023774554603627,0.0016642188222544,1.880974246826336e-05,1.3166819727753775e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,66.12736284289258,48.38208852867774,0.6033084026598043,0.0023962240158,0.0016773568110606,1.876855543728488e-05,1.3137988806116068e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,66.27200124688261,48.81600374064783,0.603287384434825,0.0024149515641837,0.0016904660949291,1.872754838375297e-05,1.3109283868583234e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,66.41663965087264,49.24991895261792,0.6032664123069758,0.0024336382843144,0.0017035467990205,1.868672013062133e-05,1.3080704091382804e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,66.56127805486267,49.683834164588006,0.6032454860750978,0.0024522843538254,0.0017165990476782,1.864606951102084e-05,1.3052248657715235e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,66.7059164588527,50.117749376558095,0.6032246055393449,0.0024708899491936,0.001729622964436,1.8605595368173692e-05,1.3023916757754371e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,66.85055486284273,50.55166458852818,0.6032037705011721,0.0024894552457489,0.0017426186720248,1.8565296555356128e-05,1.2995707588788149e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,66.99519326683276,50.98557980049827,0.6031829807633244,0.0025079804176847,0.0017555862923799,1.8525171935771748e-05,1.296762035508047e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,67.13983167082279,51.41949501246836,0.6031622361298254,0.0025264656380671,0.0017685259466476,1.848522038242189e-05,1.2939654267733964e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,67.28447007481282,51.85341022443845,0.6031415364059667,0.0025449110788451,0.0017814377551921,1.8445440777977232e-05,1.2911808544551625e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,67.42910847880285,52.28732543640854,0.6031208813982962,0.0025633169108599,0.0017943218376025,1.8405832014794284e-05,1.2884082410316534e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,67.57374688279288,52.72124064837863,0.6031002709146083,0.0025816833038545,0.0018071783126987,1.836639299464954e-05,1.28564750962372e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,67.7183852867829,53.15515586034872,0.6030797047639325,0.0026000104264832,0.0018200072985388,1.8327122628709978e-05,1.282898584008805e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,67.86302369077293,53.5890710723188,0.6030591827565233,0.0026182984463207,0.001832808912425,1.8288019837453717e-05,1.280161388620988e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,68.00766209476296,54.02298628428889,0.6030387047038495,0.0026365475298712,0.0018455832709104,1.8249083550552457e-05,1.2774358485372582e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,68.152300498753,54.45690149625898,0.6030182704185838,0.002654757842578,0.0018583304898051,1.8210312706793023e-05,1.2747218894776022e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,68.29693890274302,54.89081670822907,0.602997879714593,0.002672929548832,0.0018710506841829,1.8171706253913844e-05,1.272019437777356e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,68.44157730673305,55.32473192019916,0.6029775324069273,0.0026910628119805,0.0018837439683869,1.8133263148577185e-05,1.2693284204012572e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,68.58621571072308,55.75864713216925,0.6029572283118108,0.0027091577943368,0.0018964104560364,1.809498235629849e-05,1.266648764943379e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,68.73085411471311,56.19256234413933,0.6029369672466312,0.0027272146571881,0.0019090502600322,1.805686285123644e-05,1.2639803995858224e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,68.87549251870314,56.62647755610942,0.6029167490299301,0.0027452335608043,0.0019216634925636,1.80189036162598e-05,1.2613232531402197e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,69.02013092269317,57.06039276807951,0.6028965734813936,0.002763214664447,0.0019342502651136,1.7981103642697536e-05,1.2586772549925051e-05,0.4339152119700884,0.1446384039900294
50,0.0,51.0,0.6059999999999999,69.1647693266832,57.4943079800496,0.6028764404218425,0.0027811581263773,0.0019468106884647,1.7943461930313744e-05,1.2560423351168791e-05,0.4339152119700884,0.1446384039900294
